"possession","period","tiempo","resultado","team.name","n","x_inicio","y_inicio","y_fin","n_eventos","n_pases","n_pasesC","n_traslados","n_driblesE","prom_av_p","prom_av_t","n_jugadores","n_centros","n_cdf","n_pases_arearival","n_ingresos_arearival","inicia_golero","reinicio_juego","zona_inicio","nzonas","vel_media_p","vel_media_c","vert_tot","horiz_tot","dist.promP","dist.promC","dist.medP","dist.medC","n_eq","mundial","prop_tiempo","tiempo_aj_pos","exito","grupo","exito_num","dataset"
60,1,2.95100000000002,"ganando","Netherlands",5,15.5,59.5,71.2999999999999,5,0,0,1,0,0,7,3,0,0,0,0,0,0,4,2,0,7.25,7,11.7999999999999,0,13.7200583089139,0,13.7200583089139,3,"F",0.00119418809575358,0.034950119588205,"1","Grupo A",0,"train"
172,2,1.02499999999963,"empate","Serbia",3,56.5,36.8999999999999,42.1,3,1,1,1,0,8.3,-0.9,2,0,0,0,0,0,0,13,2,7.09,0,8.29999999999999,5.2,9.794386,4.39317652729775,9.794386,4.39317652729775,3,"M",0.00061923357611295,0.00938474924275781,"0","Grupo B",1,"train"
98,2,16.172,"empate","South Korea",17,62.9,79.9,21.2,3,6,5,5,0,-5.05,-1.1,5,0,0,0,0,0,1,20,6,2.84166666666666,0.186,-31,-58.7,22.2170325,1.82816163502135,20.67451,1.31529464379658,17,"M",0.0124702547565401,0.104803177347323,"0","Grupo B",1,"train"
94,2,3.46900000000005,"empate","Switzerland",8,57.1,0,5.9,4,3,2,1,0,1.87,-0.6,3,0,0,0,0,0,1,11,1,1.64333333333333,0,1.89999999999999,5.9,6.56529433333333,1.70880074906351,6.5276337,1.70880074906351,7,"F",0.00219626046927423,0.0273517867155072,"0","Grupo B",1,"train"
136,2,9.73300000000017,"perdiendo","Senegal",14,26.5,7.7,76.5999999999999,7,3,2,3,0,8.67,-0.97,6,0,0,0,0,0,0,6,4,4.74333333333333,1.21,23.3999999999999,68.8999999999999,28.4220393333333,5.97923060196981,20.71835,6.00333240792145,11,"M",0.00720589857547846,0.0645301572302327,"1","Grupo A",0,"train"
9,1,51.6239999999999,"empate","Morocco",58,48,0,5.59999999999999,4,20,19,16,0,-0.28,0.08,9,0,1,0,0,0,1,11,9,3.2525,1.169375,-11.2,5.59999999999999,17.64336099,3.93527566306962,16.3976615,4.13960780543711,56,"M",0.0325049065257264,0.421302513732232,"0","Grupo A",1,"train"
105,2,41.219,"ganando","Argentina",47,48.2,40.1,16.2,4,16,15,13,0,1.01,0.32,10,0,0,0,0,0,0,13,11,5.689375,0.976923076923077,25.7,-23.8999999999999,16.49685865,4.8009023131543,16.769118,4.36806593356831,45,"M",0.0189400657817952,0.337764699977017,"0","Grupo A",1,"train"
65,1,10.5749999999998,"empate","France",9,49.6,17.1,42.3999999999999,6,2,2,2,0,22.5,5.7,4,1,0,1,1,0,0,11,4,5.265,3.52,-47.2,25.2999999999999,37.121753,6.54951510997803,37.121753,6.54951510997803,8,"M",0.00581801896866732,0.0893972527175058,"1","Grupo A",0,"train"
131,2,42.7910000000001,"ganando","Germany",52,45.4,24.8999999999999,72.7,10,14,14,15,1,-0.62,3.28,13,0,0,0,0,0,0,12,9,2.2,2.16733333333333,24.3999999999999,47.8,12.1546940714285,4.88333656968192,10.992484,0.699999999999995,47,"F",0.0178634494562609,0.541355825829358,"1","Grupo A",0,"train"
107,2,19.498,"ganando","Uruguay",23,28.1,42.2,18.7999999999999,6,7,7,5,0,7.41,-0.68,10,0,0,0,0,0,1,8,9,6.91857142857142,1.152,48.4999999999999,-23.4,18.4427967142857,7.61773375991634,16.918924,6.05392434706613,20,"M",0.0138111000217459,0.146761799056725,"1","Grupo A",0,"train"
136,2,21.3029999999998,"ganando","Jamaica",10,14.6,38.7999999999999,40.7999999999999,5,3,3,2,0,8.83,12.35,5,0,0,0,0,1,0,3,6,6.05666666666666,2.615,-13.2999999999999,2,23.44674,12.8155382251858,21.789217,12.8155382251858,9,"F",0.0151661851665695,0.170865898886547,"1","Grupo A",0,"train"
119,2,32.73,"empate","Netherlands",23,4,42.3999999999999,51.2999999999999,6,8,8,4,0,3.17,7.93,7,0,0,0,0,1,0,3,8,4.845,2.7425,79.5,8.89999999999999,14.2211408125,10.2973476215983,12.38448475,11.0128097077929,22,"M",0.0190086906827796,0.29023737477207,"1","Grupo A",0,"train"
87,1,31.478,"ganando","England",37,42.3,26.7,65.5999999999999,6,11,10,10,1,4.15,2.55,8,0,1,0,0,0,1,12,10,2.99090909090909,1.841,57.5,38.8999999999999,21.8221823181818,5.42300334845683,18.539688,4.35464995623408,33,"F",0.0141872995770132,0.368378897568936,"0","Grupo A",1,"train"
22,1,1.96800000000007,"empate","Japan",5,55.7,79.9,69.5999999999999,5,1,1,1,0,6,-4.1,3,0,0,0,0,0,1,15,2,5.4,0,1.89999999999999,-10.3,12.705904,4.19761837236307,12.705904,4.19761837236307,4,"F",0.00114096282652673,0.0162619600281811,"0","Grupo B",1,"train"
120,2,3.67000000000007,"perdiendo","Vietnam",6,102.9,0,26.7,4,2,1,1,0,5.45,0.7,4,0,0,0,0,0,1,26,2,4.75,0.61,10,26.7,13.171181,4.65295604965274,13.171181,4.65295604965274,5,"F",0.00523984797302132,0.0153886197475993,"0","Grupo B",1,"train"
130,2,18.2869999999993,"perdiendo","Poland",22,57.6,59.5,5.2,4,8,7,6,0,1.46,-2.18,5,0,0,0,0,0,1,14,7,2.33,0.03,-38.1,-54.2999999999999,21.006351125,4.36170360128955,17.4219855,4.18760795749036,21,"M",0.0176214382763034,0.0815137415407404,"0","Grupo B",1,"train"
6,1,1.39500000000001,"empate","Sweden",3,94.8,0,9.09999999999999,3,1,1,0,0,2.8,0,2,0,0,0,0,0,1,21,1,2.24,0,6,9.09999999999999,9.044335,0,9.044335,0,3,"F",0.00100459448949317,0.0104117112105454,"0","Grupo B",1,"train"
58,1,1.23199999999997,"ganando","Netherlands",4,69.7,0,9.59999999999999,4,1,1,0,0,15.5,0,3,0,0,0,0,0,1,16,2,12.07,0,14.7999999999999,9.59999999999999,17.873444,0,17.873444,0,3,"M",0.000715511974371644,0.0109249143207816,"0","Grupo B",1,"train"
122,2,10.5199999999999,"perdiendo","Costa Rica",15,67.9,1.79999999999999,39.7,6,3,3,3,0,11.5,2.17,5,1,0,1,0,0,0,16,4,3.58666666666666,1.96,-65.3,37.9,23.4369236666666,3.05351982527967,16.155495,3.41320963317519,13,"M",0.00967121544746838,0.0536685667589743,"1","Grupo B",0,"train"
162,2,1.27800000000024,"empate","Wales",2,50.5,0,6.5,2,1,1,0,0,5.8,0,2,0,0,0,0,0,1,11,1,3.97,0,5.79999999999999,6.5,8.711487,0,8.711487,0,2,"M",0.000680391624475064,0.01329543680432,"0","Grupo B",1,"train"
92,1,7.73500000000012,"ganando","South Africa",8,3.8,37.5,7.09999999999999,7,1,1,2,0,56.1,5.6,3,0,0,0,0,1,0,3,3,11.99,3.63,67.2999999999999,-30.4,59.45839,7.74987500950445,59.45839,7.74987500950445,6,"F",0.00593492528976408,0.0521037991221426,"1","Grupo A",0,"train"
56,1,1.62699999999995,"empate","United States",2,74.1,0,19.7999999999999,2,1,0,0,0,24.8,0,2,0,0,0,0,0,1,16,2,13.34,0,25.8,19.7999999999999,29.035324,0,29.035324,0,2,"M",0.00106887229702427,0.0119172402581119,"0","Grupo B",1,"train"
84,2,8.1880000000001,"ganando","Japan",10,60.7,3.59999999999999,41.2999999999999,4,4,3,1,0,9.95,9.9,5,1,0,1,0,0,0,16,4,7.2975,4.45,44.7999999999999,37.7,17.6991551,11.9540788018148,16.1697265,11.9540788018148,9,"M",0.014337319229483,0.0194621867207665,"1","Grupo B",0,"train"
146,2,2.10099999999965,"empate","Jamaica",5,35.9,79.9,75.2,5,1,1,1,0,13.3,-0.3,3,0,0,0,0,0,1,10,2,10.74,0,13,-4.7,13.778606,1.14017542509913,13.778606,1.14017542509913,4,"F",0.00241616171838394,0.00928694010905784,"0","Grupo A",1,"train"
158,2,5.84000000000014,"ganando","Netherlands",9,12.2,79.9,17.2999999999999,4,3,2,2,0,8.6,0.4,4,0,1,0,0,0,1,5,3,5.55,11.78,26.5999999999999,-62.6,28.231854,1.87619649974571,18.132015,1.87619649974571,9,"M",0.00274607074423696,0.0552350296210842,"0","Grupo A",1,"train"
9,1,8.316,"empate","Australia",10,45.5,37.7,6,4,3,2,2,0,7.5,13.8,6,0,0,0,0,0,0,13,4,8.75333333333333,2.73,50.0999999999999,-31.7,16.6428963333333,14.95,17.164207,14.95,8,"F",0.00718461062624301,0.0507388831783474,"0","Grupo A",1,"train"
58,1,1.63799999999992,"empate","Croatia",3,27.2,79.9,74.5,3,1,0,0,0,9.6,0,2,0,0,0,0,0,1,10,1,5.13,0,9.59999999999999,-5.4,11.014536,0,11.014536,0,3,"M",0.000767162808996096,0.0175070347321494,"0","Grupo A",1,"train"
72,2,11.3600000000001,"perdiendo","Spain",4,60,40,10.7,2,2,1,0,0,18.45,0,3,0,1,0,0,0,1,13,3,5.785,0,46.0999999999999,-29.2999999999999,50.3512354999999,0,50.3512355,0,4,"M",0.00330870156473045,0.162331569636717,"1","Grupo B",0,"train"
160,2,1.66700000000037,"ganando","Morocco",5,51.4,79.9,75.5999999999999,4,1,1,0,0,6.4,0,3,0,0,0,0,0,1,15,1,8.47,0,0.600000000000001,-4.30000000000001,7.7103825,0,7.7103825,0,4,"F",0.00166218630845109,0.00977545609368037,"0","Grupo B",1,"train"
97,2,10.7049999999999,"perdiendo","Costa Rica",19,73.8,79.9,53.1,4,6,5,5,0,3.47,-0.52,6,0,0,0,0,0,1,20,4,3.89833333333333,2.734,18.2,-26.8,13.2521945,2.95416574138275,11.722732,2.54950975679638,17,"F",0.00690792678952727,0.102737396014439,"0","Grupo B",1,"train"
229,3,16.8109999999996,"empate","Brazil",25,92,0,44.6,8,7,7,6,1,2.13,2.68,7,0,0,0,0,0,1,21,5,5.15285714285714,2.46333333333333,-85.5,44.6,12.6298069142857,3.09440017440082,9.972462,3.07097492813867,22,"M",0.00708174484487211,0.140444960717647,"1","Grupo B",0,"train"
4,1,8.048,"empate","Vietnam",18,63.1,73.7,68.2,6,4,4,4,0,6.55,2.9,7,0,0,0,0,0,0,20,2,4.88,7.505,37.8,-5.5,7.6067655,3.81407379620669,7.53799275,1.46040481324094,13,"F",0.0114905440018732,0.0337459432503207,"1","Grupo B",0,"train"
182,2,2.07200000000011,"ganando","Poland",5,58.8,0,7.4,4,1,1,0,0,13.3,0,4,0,0,0,0,0,1,11,2,11.56,0,11.2999999999999,7.4,15.520632,0,15.520632,0,3,"M",0.00206222094826345,0.0118168240048095,"0","Grupo B",1,"train"
115,2,9.0630000000001,"empate","Portugal",13,99.5,38.7999999999999,9.79999999999999,5,3,2,3,0,4,0.53,4,0,0,1,1,0,0,23,6,2.03666666666666,3.31666666666667,5.2,-29,10.1159338333333,4.09856925578329,7.278049,4.39317652729775,11,"M",0.00438179594165346,0.0926750588152945,"1","Grupo B",0,"train"
157,2,9.9360000000006,"empate","Tunisia",15,6,44,29.7999999999999,4,5,4,3,0,11.28,0.47,7,0,0,0,0,1,1,3,5,6.238,1.04,57.7999999999999,-14.2,23.0927426,3.12057108777148,23.410467,2.1,13,"M",0.00763068000294952,0.0649467236849992,"1","Grupo A",0,"train"
145,2,15.509,"perdiendo","Norway",11,60.2,79.9,77.5,3,4,3,3,0,3.07,0.27,4,0,0,0,0,0,1,20,4,4.9875,0.486666666666667,8,-2.4,30.23848975,2.23767374441237,27.9931265,1.96468827043885,11,"F",0.0115235382143977,0.121773371467056,"0","Grupo B",1,"train"
60,1,3.24199999999996,"empate","Spain",5,56.7,79.9,56.2999999999999,5,1,1,1,0,7.9,0.5,3,0,0,0,0,0,1,15,2,3.51,0.51,8.39999999999999,-23.6,23.469555,1.58113883008418,23.469555,1.58113883008418,4,"F",0.00120709452868207,0.0339239896272119,"0","Grupo B",1,"train"
47,1,1.29299999999989,"empate","Serbia",2,11.8,44.7999999999999,62.2999999999999,2,1,1,0,0,56.3,0,2,0,0,0,0,1,0,3,2,38.1,0,56.2999999999999,17.5,58.957104,0,58.957104,0,2,"M",0.000959652298600965,0.00870398927846773,"0","Grupo A",1,"train"
16,1,39.3329999999999,"empate","Germany",50,29,0,41.2999999999999,5,15,15,15,0,2.15,2.77,12,0,0,0,0,0,1,6,12,6.03333333333333,1.704,73.7999999999999,41.2999999999999,16.9326353,4.67362934090609,14.669697,1.43178210632763,46,"F",0.0164198793546098,0.497608111456756,"1","Grupo A",0,"train"
173,2,5.58299999999962,"perdiendo","Argentina",5,106.7,79.9,38,3,2,1,1,0,3.4,-0.2,3,1,0,0,0,0,1,30,3,3.595,0,5.2,-41.9,23.2626505,1.31529464379658,23.2626505,1.31529464379658,5,"F",0.00290574820804368,0.0554423063349778,"0","Grupo B",1,"train"
37,1,19.3999999999998,"ganando","England",19,45,12.2999999999999,43,5,6,6,4,0,8.58,4.08,9,1,0,0,0,0,0,11,7,4.37833333333333,3.385,67.7999999999999,30.7,20.5592054166666,6.10951847373699,21.3701485,5.26022957839127,17,"F",0.00874368167590232,0.227033185489462,"1","Grupo A",0,"train"
4,1,11.0439999999999,"empate","Netherlands",12,6,36,76.5,4,4,4,3,0,14.12,4.1,5,0,0,0,0,1,1,3,6,9.0575,2.30666666666667,76.4,40.5,21.37004925,4.58137041369547,20.159475,2.81602556806574,12,"F",0.00446920139935697,0.130799430949553,"1","Grupo A",0,"train"
25,1,12.73,"empate","New Zealand",14,59,29.5,67.9,4,5,4,4,0,8.68,4.35,6,1,0,0,0,0,0,12,6,5.762,1.22,53.0999999999999,38.4,18.700332,5.98627260210447,17.3358,2.7903405750547,13,"F",0.00842524661881552,0.112213412506138,"1","Grupo B",0,"train"
11,1,20.7309999999999,"empate","Croatia",19,79.4,0,75.0999999999999,4,6,5,5,0,3.85,-0.3,8,0,0,0,0,0,1,16,5,4.36833333333333,0.134,28.6999999999999,75.0999999999999,23.5453833333333,4.77870011388443,17.567327,5.24309069156733,16,"M",0.00970943357344252,0.221574076332239,"1","Grupo B",0,"train"
28,1,10.119,"empate","United States",10,106.8,0,74.5999999999999,4,3,2,2,0,-1.13,-4.2,6,1,1,0,0,0,1,26,3,2.89,0.405,-14.2,74.5999999999999,23.8961416666666,10.315795424122,15.261062,10.315795424122,8,"F",0.00685087780468601,0.0756122731918257,"0","Grupo B",1,"train"
72,1,5.53999999999996,"perdiendo","Korea Republic",8,85.8,73.5,67.5,6,2,1,2,1,13.65,3.3,3,1,0,0,0,0,1,25,2,3.25,3.135,30.9,-6,23.2170675,5.06075959638889,23.2170675,5.06075959638889,6,"F",0.0029986679202614,0.0598462147016729,"0","Grupo B",1,"train"
156,2,8.23499999999967,"ganando","England",12,75.2,63.3999999999999,73.9,7,2,2,3,0,0.25,0.77,5,0,0,0,0,0,0,20,2,3.315,15.66,2.79999999999999,10.5,11.1170583,2.79974227066774,11.1170583,2.75136329843951,9,"F",0.00309929252579345,0.105305179999701,"1","Grupo B",0,"train"
125,2,4.75700000000006,"perdiendo","Japan",8,80.6,11.5999999999999,7.4,3,3,2,2,0,8.37,-0.1,4,0,0,0,0,0,0,16,3,7.38333333333333,0,24.9,-4.19999999999998,9.299171,0.412310562561763,8.964374,0.412310562561763,8,"M",0.00557812184860163,0.0201465688288737,"0","Grupo B",1,"train"
46,1,2.77099999999995,"empate","Tunisia",2,7,43.8999999999999,76,2,1,0,0,0,57,0,2,0,0,0,0,1,1,3,2,18,0,56.7999999999999,32.1,66.472855,0,66.472855,0,2,"M",0.00148936376057091,0.0280955308339699,"0","Grupo A",1,"train"
189,2,0.901999999999134,"perdiendo","Canada",3,78.8,42.2999999999999,23.2999999999999,3,1,1,1,0,9.2,9,2,0,0,0,0,0,0,18,2,8.92,4.67,9.2,-19,21.110188,9.51892851112981,21.110188,9.51892851112981,3,"M",0.00049831886440707,0.0078576235761901,"0","Grupo B",1,"train"
28,1,9.53499999999996,"empate","United States",18,42.8,0,17.7999999999999,4,5,4,4,0,3,-0.65,6,0,0,0,0,0,1,11,2,7.35,1.4425,7.7,17.7999999999999,9.3728843,3.20497680342636,8.527602,3.95791363980487,14,"F",0.00874571657090862,0.0676212841358366,"0","Grupo A",1,"train"
142,2,8.1319999999996,"ganando","Japan",4,3.7,41.1,70.2,4,1,0,1,0,54.1,11.8,2,0,0,0,0,1,0,3,2,10.1199999999999,2.99,53,29.1,64.983154,12.1276543486364,64.983154,12.1276543486364,4,"F",0.00964567676307551,0.0297359463326444,"0","Grupo A",1,"train"
54,1,11.1489999999998,"empate","Morocco",13,16.2,71.2,17.2999999999999,5,4,3,2,0,9.07,2.05,6,0,0,0,0,0,0,5,5,4.1125,1.155,36.9,-53.9,18.383433825,7.62235733837926,16.560814,7.62235733837926,12,"F",0.00994901897443619,0.068232781543937,"1","Grupo A",0,"train"
153,2,22.1800000000002,"ganando","Australia",27,90.9,79.9,58.5,5,8,8,7,0,0.65,1.01,4,0,0,0,1,0,1,25,4,4.11125,0.61,12.1999999999999,-21.4,10.8139886875,4.53103421151108,8.48741425,3.54682957019363,24,"M",0.021962179107611,0.109286454674187,"0","Grupo B",1,"train"
135,2,10.7329999999997,"ganando","Portugal",14,57,19.7999999999999,40.3999999999999,5,4,3,4,0,12.48,0.12,6,0,0,1,0,0,0,12,6,5.3475,0.755,48.5,20.6,19.982212,1.73093005286003,21.607178,1.62792986108082,13,"F",0.00515129190254143,0.133878958469302,"1","Grupo B",0,"train"
61,1,8.33500000000003,"empate","Cameroon",10,24.1,38.7999999999999,76.7,7,3,2,1,0,14.87,0,6,0,0,0,0,0,0,8,3,3.76333333333333,0,27.1,37.9,29.704103,0,23.07076,0,8,"M",0.00468559832026784,0.0709355805407404,"1","Grupo A",0,"train"
39,1,1.00800000000003,"empate","South Korea",4,37.1,66.5999999999999,76.2,4,1,1,1,0,2.3,1,3,0,0,0,0,0,0,10,2,2.67,4.37,2.29999999999999,9.6,9.871676,1.16619037896905,9.871676,1.16619037896905,3,"M",0.000700143918472156,0.00745667634910318,"1","Grupo A",0,"train"
33,1,42.3390000000001,"empate","Croatia",29,47.3,0,9.9,3,11,10,7,0,1.94,2.84,7,0,3,0,0,0,1,11,9,4.37454545454545,1.57285714285714,46.9,9.9,26.9352581818181,8.60334407814259,20.751144,5.37587202228624,29,"M",0.0217596432855475,0.353175315074173,"0","Grupo A",1,"train"
177,2,3.36800000000039,"ganando","Morocco",3,7,43.8999999999999,69.2999999999999,3,1,1,0,0,62.1,0,2,0,0,0,0,1,1,3,2,16.1299999999999,0,62.0999999999999,25.3999999999999,67.09374,0,67.09374,0,3,"M",0.00450203580776038,0.0132713458147008,"0","Grupo A",1,"train"
15,1,18.068,"empate","Japan",3,14.2,27.6,33.3999999999999,3,1,0,1,0,62.7,-0.3,1,0,0,0,0,1,0,2,2,17.5,0,-0.299999999999998,5.79999999999999,65.4866399999999,5.80775343829263,65.48664,5.80775343829263,3,"M",0.0105826489773757,0.115778385410861,"0","Grupo A",1,"train"
83,1,43.9479999999998,"ganando","Japan",44,65.8,56.8999999999999,37.7999999999999,6,14,14,11,0,2.69,0.74,13,1,0,1,0,0,0,19,12,3.41357142857142,0.675454545454545,-64.2,-19.1,18.4316598857142,5.09528983113084,18.03234,2.55538646783612,40,"F",0.0222569526388982,0.40713912728359,"1","Grupo B",0,"train"
37,1,18.7799999999999,"ganando","Brazil",20,56.7,0,58.5,4,7,6,5,0,1.66,1.12,7,0,0,0,0,0,1,11,7,3.32428571428571,253.888,11.3999999999999,58.5,22.1761638571428,4.12959170219766,21.786694,3.62215405525496,19,"F",0.00830217439163804,0.237140158449772,"0","Grupo B",1,"train"
8,1,4.04899999999997,"empate","Japan",6,81.2,17.1,42.6,4,2,2,0,0,5.25,0,4,0,0,0,0,0,0,21,2,5.905,0,-77.9,25.5,9.68325475,0,9.68325475,0,5,"M",0.0021198175983079,0.036980104865703,"1","Grupo B",0,"train"
123,2,26.3000000000001,"empate","Republic of Ireland",22,48.9,70.7,74.7,5,7,6,6,0,4.36,1.82,7,0,1,0,0,0,0,15,7,3.94714285714285,1.11166666666667,39,4,28.4577598571428,5.27171628404249,26.296198,3.89421120287142,22,"F",0.0132153698268486,0.247915607313926,"0","Grupo A",1,"train"
79,1,2.42200000000002,"empate","Portugal",6,56.9,15.5999999999999,19.7,6,1,1,1,0,10.2,-1.9,3,0,0,0,0,0,0,11,2,10.44,0,8.3,4.1,10.993179,1.89999999999999,10.993179,1.89999999999999,4,"M",0.00117099302335702,0.0247665223933182,"1","Grupo B",0,"train"
92,2,64.5019999999999,"empate","Uruguay",54,25.9,56.7999999999999,60.2999999999999,6,17,16,16,0,1.21,3.62,9,0,0,0,0,0,0,9,12,2.39823529411764,1.560625,79.1999999999999,3.5,26.2326044117647,5.68433805230288,22.240953,5.86366025914423,52,"M",0.0357555835185729,0.597880021954527,"1","Grupo A",0,"train"
96,2,10.7739999999998,"ganando","Netherlands",12,10.1,18.6,7.4,6,2,2,3,0,13.7,4.1,5,0,0,0,0,0,0,2,5,8.11999999999999,3.02,53.1999999999999,-11.1999999999999,21.597906,5.6822229346738,21.597906,2.82842712474619,10,"F",0.00592814476690182,0.0990600324766539,"1","Grupo A",0,"train"
77,2,28.1449999999999,"perdiendo","Japan",22,9.5,52,48.5,6,6,6,7,0,5.8,7.93,8,0,1,0,0,1,0,4,8,2.93333333333333,1.86714285714286,90.2999999999999,-3.5,21.3324845,9.21102531108742,14.755348,5.40370243444252,21,"F",0.0134636147545336,0.270039298577957,"1","Grupo A",0,"train"
99,2,3.82300000000032,"perdiendo","Canada",4,49,79.9,62.5,3,2,1,1,0,13.95,0.6,2,0,0,0,0,0,1,15,2,1.155,0.34,-18.3999999999999,-17.4,37.7076635,0.600000000000001,37.7076635,0.600000000000001,4,"F",0.00190738005907256,0.0403911796066865,"0","Grupo A",1,"train"
12,1,5.49099999999998,"empate","Senegal",10,55.3,8.09999999999999,26.6,8,1,1,3,1,22.7,10,4,0,0,0,1,0,0,11,4,17.96,8.36666666666667,52.7,18.5,23.668121,10.9203941642483,23.668121,9.65194280961093,8,"M",0.00406530248412118,0.0364055371777664,"1","Grupo B",0,"train"
14,1,8.31,"empate","Spain",13,78,69.4,36.2999999999999,6,4,4,2,0,8.8,1.55,7,1,0,1,0,0,0,20,4,3.185,1.47,-76.4,-33.1,17.0605345,1.55322245670091,14.816923,1.55322245670091,11,"F",0.0030940640139877,0.0869550752011521,"1","Grupo B",0,"train"
118,2,30.5430000000001,"perdiendo","Croatia",32,50.7,26.7,19,4,10,9,9,0,0.18,4.46,9,0,0,1,1,0,1,12,11,2.761,4.57777777777778,43.0999999999999,-7.7,17.4160405,7.46331617385861,18.0315165,4.46430285710994,29,"M",0.0153443549975283,0.303733278058201,"1","Grupo B",0,"train"
107,2,15.5949999999997,"perdiendo","Saudi Arabia",13,39.7,24.7999999999999,39.3999999999999,5,4,4,3,0,10.38,1.77,5,0,0,0,0,0,1,12,7,6.43,1.34666666666667,-37.3,14.6,22.76833275,5.64828232943504,22.866953,1.89736659610102,12,"M",0.00807402318298226,0.170976816109234,"1","Grupo A",0,"train"
60,1,18.208,"empate","Zambia",18,67.6,14.7,36.3999999999999,4,6,5,5,0,3.73,-1.5,8,0,0,0,0,0,0,16,4,4.65666666666666,0.114,14.9,21.6999999999999,22.0925911666666,3.88787141754299,18.476945,2.43310501211927,17,"F",0.0122648061092315,0.129478291282151,"0","Grupo B",1,"train"
19,1,4.99400000000002,"ganando","Morocco",6,86.1,74.9,77,5,0,0,1,0,0,2.8,2,0,0,0,0,0,0,25,1,0,2.73,2.80000000000001,2.09999999999999,0,3.5,0,3.5,3,"M",0.00457249380369409,0.0302719706810943,"1","Grupo B",0,"train"
3,1,4.096,"empate","England",8,39.8,72.5,47.2,4,3,2,2,0,-4.1,-1.45,4,0,0,0,0,0,0,15,4,0.416666666666667,0,-37.0999999999999,-25.2999999999999,27.25417,1.49463256809813,24.509794,1.49463256809813,7,"M",0.00200322393852607,0.0411100321228437,"1","Grupo A",0,"train"
178,2,5.64400000000023,"ganando","Netherlands",11,58.7,11.4,16.2,5,3,2,3,0,10.17,1.53,5,0,0,0,0,0,0,11,4,10.94,1.52666666666667,39.2,4.79999999999999,12.2304903333333,2.40481014811401,10.960383,1.77200451466693,10,"F",0.00347914424393969,0.0535001089295233,"0","Grupo B",1,"train"
45,1,1.12400000000002,"empate","Croatia",2,91.6,8.4,33.7,2,1,0,0,0,13.3,0,2,1,0,0,0,0,1,21,2,10.35,0,13.3,25.2999999999999,28.582863,0,28.582863,0,2,"M",0.000679042067381045,0.00956039002334149,"0","Grupo B",1,"train"
83,1,3.33500000000003,"perdiendo","Australia",5,70.6,79.9,55.2999999999999,5,1,1,1,0,12.4,3.3,3,0,0,0,0,0,1,20,2,5.93,4.53,15.7,-24.6,27.548502,3.29999999999999,27.548502,3.29999999999999,4,"F",0.00216075778779871,0.0283706920812641,"0","Grupo B",1,"train"
95,2,84.5579999999999,"ganando","Netherlands",94,7,35.8999999999999,61.6,4,31,30,29,0,1.58,1.13,14,0,1,0,0,1,1,3,14,3.87903225806451,1.02,80.0999999999999,25.7,18.7996313096774,3.08227982770933,15.147607,0.854400374531762,91,"M",0.0635262882295536,0.521868678170592,"1","Grupo A",0,"train"
93,2,2.54099999999971,"perdiendo","Panama",2,21.5,12,15.5,2,1,0,0,0,45.1,0,2,0,0,0,0,0,1,6,2,15.5299999999999,0,44.2,3.5,45.323944,0,45.323944,0,2,"F",0.00351151156684407,0.0102641031618267,"0","Grupo A",1,"train"
13,1,6.21200000000004,"empate","Jamaica",6,7,43.8999999999999,1.29999999999999,4,2,2,1,0,19.35,11.2,3,0,0,0,0,1,1,3,4,10.23,3.22,49.8999999999999,-42.6,26.78962,14.4941367455947,26.78962,14.4941367455947,6,"F",0.00442249177368122,0.0498248586529242,"0","Grupo A",1,"train"
47,1,0.632000000000061,"ganando","Sweden",2,108,40,40,2,0,0,0,0,0,0,2,0,0,0,0,0,0,28,1,0,0,-107,0,0,0,0,0,1,"F",0.000426900399138406,0.00515693831223675,"1","Grupo B",0,"train"
33,1,2.54400000000009,"empate","Poland",5,32,18.7999999999999,18.5,5,0,0,1,0,0,3.5,2,0,0,0,0,0,0,7,1,0,4.2,3.5,-0.299999999999997,0,3.51283361405005,0,3.51283361405005,3,"M",0.00159837749605124,0.0192350641188444,"1","Grupo A",0,"train"
49,1,7.66699999999991,"empate","China PR",16,36.3,67.4,56.2,6,4,4,5,0,4.73,-0.04,5,0,0,0,0,0,0,10,3,6.0375,0.154,22.5,-11.2,12.595997875,0.685667226125501,12.9717655,0.200000000000002,16,"F",0.00585618546700533,0.0528168814281774,"0","Grupo A",1,"train"
60,1,2.61900000000014,"empate","Senegal",5,30.2,25.3999999999999,17,5,0,0,1,0,0,-15.3,2,0,0,0,0,0,0,7,2,0,0,-15.2999999999999,-8.39999999999999,0,17.4542258493466,0,17.4542258493466,3,"M",0.00233677797664841,0.0178181064618518,"1","Grupo A",0,"train"
50,1,17.5410000000001,"perdiendo","Iran",21,12.4,49.6,37.6,5,6,5,6,0,11.07,5.13,7,1,0,0,0,1,0,3,7,5.765,3.69,95,-12,20.0097945,6.94361217362709,21.022678,5.61855727086635,19,"M",0.0245446760399411,0.0638414639221697,"1","Grupo A",0,"train"
116,2,21.6099999999996,"ganando","Argentina",31,47.2,79.9,35.5,6,8,8,9,1,4.09,1.7,11,0,0,0,0,0,1,15,9,5.53,1.16111111111111,48,-44.4,19.2526640625,5.53569727895169,18.93258,4.56070170039654,27,"M",0.00923436396982773,0.227782002349202,"1","Grupo A",0,"train"
